GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000006,2007,Count,GWh,Coal,Industrial & Commercial,12.5323294835
S12000006,2007,Count,GWh,Coal,Public Sector,7.5941203585
S12000006,2007,Count,GWh,Coal,Rail,0
S12000006,2007,Count,GWh,Coal,All,63.001632183
S12000006,2007,Count,GWh,Electricity,Domestic,388.96535
S12000006,2007,Count,GWh,Electricity,Industrial & Commercial,580.58123
S12000006,2007,Count,GWh,Electricity,All,969.54658
S12000006,2007,Count,GWh,Gas,Domestic,726.50284
S12000006,2007,Count,GWh,Gas,Industrial & Commercial,552.5994500000002
S12000006,2007,Count,GWh,Gas,All,1279.10229
S12000006,2007,Count,GWh,Manufactured fuels,Domestic,20.25224569
S12000006,2007,Count,GWh,Manufactured fuels,Industrial & Commercial,0.5713038627
S12000006,2007,Count,GWh,Manufactured fuels,All,20.823549553
S12000006,2007,Count,GWh,Petroleum products,Agriculture,453.32496102
S12000006,2007,Count,GWh,Petroleum products,Domestic,319.87162327
S12000006,2007,Count,GWh,Petroleum products,Industrial & Commercial,354.22974309309996
S12000006,2007,Count,GWh,Petroleum products,Public Sector,6.8412718469
S12000006,2007,Count,GWh,Petroleum products,Rail,49.093151991
S12000006,2007,Count,GWh,Petroleum products,Road transport,2048.8930309
S12000006,2007,Count,GWh,Petroleum products,All,3232.2537821
S12000006,2008,Count,GWh,All,All,5508.791117
S12000006,2008,Count,GWh,Bioenergy & wastes,Domestic,33.420917136
S12000006,2008,Count,GWh,Bioenergy & wastes,All,86.411131658
S12000006,2008,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,52.990214522
S12000006,2008,Count,GWh,Coal,Agriculture,0.5972305636
S12000006,2008,Count,GWh,Coal,Domestic,44.858841487
S12000006,2008,Count,GWh,Coal,Industrial & Commercial,21.137283095799997
S12000006,2008,Count,GWh,Coal,Public Sector,6.6844455302
S12000006,2008,Count,GWh,Coal,Rail,0
S12000006,2008,Count,GWh,Coal,All,73.277800677
S12000006,2008,Count,GWh,Electricity,Domestic,379.38223
S12000006,2008,Count,GWh,Electricity,Industrial & Commercial,493.19341
S12000006,2008,Count,GWh,Electricity,All,872.57564
S12000006,2008,Count,GWh,Gas,Domestic,708.75546
S12000006,2008,Count,GWh,Gas,Industrial & Commercial,580.55797
S12000006,2008,Count,GWh,Gas,All,1289.31343
S12000006,2008,Count,GWh,Manufactured fuels,Domestic,24.404400362
S12000006,2008,Count,GWh,Manufactured fuels,Industrial & Commercial,1.9624246729000001
S12000006,2008,Count,GWh,Manufactured fuels,All,26.366825035
S12000006,2008,Count,GWh,Petroleum products,Agriculture,442.84642243
S12000006,2008,Count,GWh,Petroleum products,Domestic,342.16908482
S12000006,2008,Count,GWh,Petroleum products,Industrial & Commercial,297.2106191013
S12000006,2008,Count,GWh,Petroleum products,Public Sector,4.6247914987
S12000006,2008,Count,GWh,Petroleum products,Rail,47.326478873
S12000006,2008,Count,GWh,Petroleum products,Road transport,2026.6688929
S12000006,2008,Count,GWh,Petroleum products,All,3160.8462896
S12000006,2009,Count,GWh,All,All,5249.5102503
S12000006,2009,Count,GWh,Bioenergy & wastes,Domestic,36.409326057
S12000006,2009,Count,GWh,Bioenergy & wastes,All,86.79985786
S12000006,2009,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,50.390531803
S12000006,2009,Count,GWh,Coal,Agriculture,0
S12000006,2009,Count,GWh,Coal,Domestic,44.911755242
S12000006,2009,Count,GWh,Coal,Industrial & Commercial,28.585972363099998
S12000006,2009,Count,GWh,Coal,Public Sector,6.9690357705
S12000006,2009,Count,GWh,Coal,Rail,0
S12000006,2009,Count,GWh,Coal,All,80.466763376
S12000006,2009,Count,GWh,Electricity,Domestic,373.51115293
S12000006,2009,Count,GWh,Electricity,Industrial & Commercial,534.1688646
S12000006,2009,Count,GWh,Electricity,All,907.69164765
S12000006,2009,Count,GWh,Gas,Domestic,679.3004401
S12000006,2009,Count,GWh,Gas,Industrial & Commercial,413.6465057600001
S12000006,2009,Count,GWh,Gas,All,1092.9469459
S12000006,2009,Count,GWh,Manufactured fuels,Domestic,19.565047586
S12000006,2009,Count,GWh,Manufactured fuels,Industrial & Commercial,1.7146526517
S12000006,2009,Count,GWh,Manufactured fuels,All,21.279700238
S12000006,2009,Count,GWh,Petroleum products,Agriculture,450.36254265
S12000006,2009,Count,GWh,Petroleum products,Domestic,332.17874037
S12000006,2009,Count,GWh,Petroleum products,Industrial & Commercial,273.39086500229996
S12000006,2009,Count,GWh,Petroleum products,Public Sector,2.3091053549
S12000006,2009,Count,GWh,Petroleum products,Rail,46.505221305
S12000006,2009,Count,GWh,Petroleum products,Road transport,1955.5788606
S12000006,2009,Count,GWh,Petroleum products,All,3060.3253353
S12000006,2010,Count,GWh,All,All,5506.9481018
S12000006,2010,Count,GWh,Bioenergy & wastes,Domestic,46.94162089
S12000006,2010,Count,GWh,Bioenergy & wastes,All,99.013268344
S12000006,2010,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,52.071647454
S12000006,2010,Count,GWh,Coal,Agriculture,0.1832575502
S12000006,2010,Count,GWh,Coal,Domestic,46.883707607
S12000006,2010,Count,GWh,Coal,Industrial & Commercial,40.8103207213
S12000006,2010,Count,GWh,Coal,Public Sector,7.1525545886
S12000006,2010,Count,GWh,Coal,Rail,0
S12000006,2010,Count,GWh,Coal,All,95.029840467
S12000006,2010,Count,GWh,Electricity,Domestic,370.72531515
S12000006,2010,Count,GWh,Electricity,Industrial & Commercial,570.78425744
S12000006,2010,Count,GWh,Electricity,All,941.5095726
S12000006,2010,Count,GWh,Gas,Domestic,676.68093868
S12000006,2010,Count,GWh,Gas,Industrial & Commercial,538.2074943800001
S12000006,2010,Count,GWh,Gas,All,1214.888433
S12000006,2010,Count,GWh,Manufactured fuels,Domestic,22.179731087
S12000006,2010,Count,GWh,Manufactured fuels,Industrial & Commercial,1.3385405102
S12000006,2010,Count,GWh,Manufactured fuels,All,23.518271597
S12000006,2010,Count,GWh,Petroleum products,Agriculture,453.98128658
S12000006,2010,Count,GWh,Petroleum products,Domestic,378.16561058
S12000006,2010,Count,GWh,Petroleum products,Industrial & Commercial,316.61944931190004
S12000006,2010,Count,GWh,Petroleum products,Public Sector,1.4862965201
S12000006,2010,Count,GWh,Petroleum products,Rail,46.892606987
S12000006,2010,Count,GWh,Petroleum products,Road transport,1935.8434659
S12000006,2010,Count,GWh,Petroleum products,All,3132.9887158
S12000006,2011,Count,GWh,All,All,5288.4448667
S12000006,2011,Count,GWh,Bioenergy & wastes,Domestic,40.781652981
S12000006,2011,Count,GWh,Bioenergy & wastes,All,101.00184744
S12000006,2011,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,60.22019446299999
S12000006,2011,Count,GWh,Coal,Agriculture,0.1877048738
S12000006,2011,Count,GWh,Coal,Domestic,46.309110361
S12000006,2011,Count,GWh,Coal,Industrial & Commercial,34.0311089735
S12000006,2011,Count,GWh,Coal,Public Sector,7.2484451597
S12000006,2011,Count,GWh,Coal,Rail,0
S12000006,2011,Count,GWh,Coal,All,87.776369368
S12000006,2011,Count,GWh,Electricity,Domestic,357.79074199
S12000006,2011,Count,GWh,Electricity,Industrial & Commercial,547.46912313
S12000006,2011,Count,GWh,Electricity,All,905.2598651
S12000006,2011,Count,GWh,Gas,Domestic,628.83778236
S12000006,2011,Count,GWh,Gas,Industrial & Commercial,591.48145926
S12000006,2011,Count,GWh,Gas,All,1220.3192417
S12000006,2011,Count,GWh,Manufactured fuels,Domestic,19.797414672
S12000006,2011,Count,GWh,Manufactured fuels,Industrial & Commercial,1.2535046135
S12000006,2011,Count,GWh,Manufactured fuels,All,21.050919286
S12000006,2011,Count,GWh,Petroleum products,Agriculture,460.47185095
S12000006,2011,Count,GWh,Petroleum products,Domestic,289.21912192999997
S12000006,2011,Count,GWh,Petroleum products,Industrial & Commercial,235.3515579351
S12000006,2011,Count,GWh,Petroleum products,Public Sector,3.9151674289
S12000006,2011,Count,GWh,Petroleum products,Rail,46.847720944
S12000006,2011,Count,GWh,Petroleum products,Road transport,1917.2312046
S12000006,2011,Count,GWh,Petroleum products,All,2953.0366238
S12000006,2012,Count,GWh,All,All,5168.5170773
S12000006,2012,Count,GWh,Bioenergy & wastes,Domestic,51.864425149
S12000006,2012,Count,GWh,Bioenergy & wastes,All,96.999678695
S12000006,2012,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,45.135253546
S12000006,2012,Count,GWh,Coal,Agriculture,0.1957942948
S12000006,2012,Count,GWh,Coal,Domestic,44.231241272
S12000006,2012,Count,GWh,Coal,Industrial & Commercial,39.1358202028
S12000006,2012,Count,GWh,Coal,Public Sector,6.3647278751
S12000006,2012,Count,GWh,Coal,Rail,0
S12000006,2012,Count,GWh,Coal,All,89.927583645
S12000006,2012,Count,GWh,Electricity,Domestic,358.90895989
S12000006,2012,Count,GWh,Electricity,Industrial & Commercial,538.97198417
S12000006,2012,Count,GWh,Electricity,All,897.88094407
S12000006,2012,Count,GWh,Gas,Domestic,627.28225677
S12000006,2012,Count,GWh,Gas,Industrial & Commercial,533.46119263
S12000006,2012,Count,GWh,Gas,All,1160.7434494
S12000006,2012,Count,GWh,Manufactured fuels,Domestic,19.305577518
S12000006,2012,Count,GWh,Manufactured fuels,Industrial & Commercial,1.18111319
S12000006,2012,Count,GWh,Manufactured fuels,All,20.486690708
S12000006,2012,Count,GWh,Petroleum products,Agriculture,474.14446541
S12000006,2012,Count,GWh,Petroleum products,Domestic,288.07638349
S12000006,2012,Count,GWh,Petroleum products,Industrial & Commercial,207.4971205845
S12000006,2012,Count,GWh,Petroleum products,Public Sector,1.5465711699
S12000006,2012,Count,GWh,Petroleum products,Rail,49.963482925
S12000006,2012,Count,GWh,Petroleum products,Road transport,1881.2507072
S12000006,2012,Count,GWh,Petroleum products,All,2902.4787308
S12000006,2013,Count,GWh,All,All,5149.9470231
S12000006,2013,Count,GWh,Bioenergy & wastes,Domestic,61.057344716
S12000006,2013,Count,GWh,Bioenergy & wastes,All,68.180588867
S12000006,2013,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,7.1232441392
S12000006,2013,Count,GWh,Coal,Agriculture,0
S12000006,2013,Count,GWh,Coal,Domestic,42.407694558
S12000006,2013,Count,GWh,Coal,Industrial & Commercial,60.4845407114
S12000006,2013,Count,GWh,Coal,Public Sector,7.0889340808
S12000006,2013,Count,GWh,Coal,Rail,0
S12000006,2013,Count,GWh,Coal,All,109.98116935
S12000006,2013,Count,GWh,Electricity,Domestic,344.46162802
S12000006,2013,Count,GWh,Electricity,Industrial & Commercial,537.92861575
S12000006,2013,Count,GWh,Electricity,All,882.39024376
S12000006,2013,Count,GWh,Gas,Domestic,610.9125821
S12000006,2013,Count,GWh,Gas,Industrial & Commercial,568.1491404400001
S12000006,2013,Count,GWh,Gas,All,1179.0617226
S12000006,2013,Count,GWh,Manufactured fuels,Domestic,22.256672829
S12000006,2013,Count,GWh,Manufactured fuels,Industrial & Commercial,1.1631333263
S12000006,2013,Count,GWh,Manufactured fuels,All,23.419806155
S12000006,2013,Count,GWh,Petroleum products,Agriculture,468.51114497
S12000006,2013,Count,GWh,Petroleum products,Domestic,296.56165079
S12000006,2013,Count,GWh,Petroleum products,Industrial & Commercial,176.08905469869998
S12000006,2013,Count,GWh,Petroleum products,Public Sector,0.5896683305
S12000006,2013,Count,GWh,Petroleum products,Rail,49.301900001
S12000006,2013,Count,GWh,Petroleum products,Road transport,1895.8600736
S12000006,2013,Count,GWh,Petroleum products,All,2886.9134924
S12000006,2014,Count,GWh,All,All,5150.5859366
S12000006,2014,Count,GWh,Bioenergy & wastes,Domestic,57.997320383
S12000006,2014,Count,GWh,Bioenergy & wastes,All,65.688438477
S12000006,2014,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,7.691118094
S12000006,2014,Count,GWh,Coal,Agriculture,0
S12000006,2014,Count,GWh,Coal,Domestic,36.222060483999996
S12000006,2014,Count,GWh,Coal,Industrial & Commercial,64.6882886101
S12000006,2014,Count,GWh,Coal,Public Sector,7.3255392667
S12000006,2014,Count,GWh,Coal,Rail,0
S12000006,2014,Count,GWh,Coal,All,108.23588836
S12000006,2014,Count,GWh,Electricity,Domestic,351.839845
S12000006,2014,Count,GWh,Electricity,Industrial & Commercial,531.5055326
S12000006,2014,Count,GWh,Electricity,All,883.3453776
S12000006,2014,Count,GWh,Gas,Domestic,602.0804
S12000006,2014,Count,GWh,Gas,Industrial & Commercial,545.5143
S12000006,2014,Count,GWh,Gas,All,1147.595
S12000006,2014,Count,GWh,Manufactured fuels,Domestic,19.393669616
S12000006,2014,Count,GWh,Manufactured fuels,Industrial & Commercial,1.1523678889
S12000006,2014,Count,GWh,Manufactured fuels,All,20.546037505
S12000006,2014,Count,GWh,Petroleum products,Agriculture,472.69933754
S12000006,2014,Count,GWh,Petroleum products,Domestic,260.46809966
S12000006,2014,Count,GWh,Petroleum products,Industrial & Commercial,211.519173301
S12000006,2014,Count,GWh,Petroleum products,Public Sector,1.0090373964
S12000006,2014,Count,GWh,Petroleum products,Rail,49.352236397
S12000006,2014,Count,GWh,Petroleum products,Road transport,1930.1273104
S12000006,2014,Count,GWh,Petroleum products,All,2925.1751947
S12000006,2015,Count,GWh,All,All,5188.0670936
S12000006,2015,Count,GWh,Bioenergy & wastes,Domestic,65.519209172
S12000006,2015,Count,GWh,Bioenergy & wastes,All,71.670634509
S12000006,2015,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,6.1514253364
S12000006,2015,Count,GWh,Coal,Agriculture,0
S12000006,2015,Count,GWh,Coal,Domestic,36.466563823
S12000006,2015,Count,GWh,Coal,Industrial & Commercial,47.419457803899995
S12000006,2015,Count,GWh,Coal,Public Sector,0.9487528378
S12000006,2015,Count,GWh,Coal,Rail,0
S12000006,2015,Count,GWh,Coal,All,84.834774465
S12000006,2015,Count,GWh,Electricity,Domestic,351.2651178
S12000006,2015,Count,GWh,Electricity,Industrial & Commercial,527.154563
S12000006,2015,Count,GWh,Electricity,All,878.4196808
S12000006,2015,Count,GWh,Gas,Domestic,589.8016669
S12000006,2015,Count,GWh,Gas,Industrial & Commercial,527.6556142
S12000006,2015,Count,GWh,Gas,All,1117.457281
S12000006,2015,Count,GWh,Manufactured fuels,Domestic,18.342938844
S12000006,2015,Count,GWh,Manufactured fuels,Industrial & Commercial,0.8035853752
S12000006,2015,Count,GWh,Manufactured fuels,All,19.146524219
S12000006,2015,Count,GWh,Petroleum products,Agriculture,492.40935134
S12000006,2015,Count,GWh,Petroleum products,Domestic,260.63877549
S12000006,2015,Count,GWh,Petroleum products,Industrial & Commercial,222.6053213419
S12000006,2015,Count,GWh,Petroleum products,Public Sector,1.5623111421
S12000006,2015,Count,GWh,Petroleum products,Rail,48.849189528
S12000006,2015,Count,GWh,Petroleum products,Road transport,1990.4732498
S12000006,2015,Count,GWh,Petroleum products,All,3016.5381986
S12000006,2016,Count,GWh,All,All,5260.7082932
S12000006,2016,Count,GWh,Bioenergy & wastes,Domestic,70.404882633
S12000006,2016,Count,GWh,Bioenergy & wastes,All,77.605898304
S12000006,2016,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,7.2010156705
S12000006,2016,Count,GWh,Coal,Agriculture,0
S12000006,2016,Count,GWh,Coal,Domestic,36.263743741
S12000006,2016,Count,GWh,Coal,Industrial & Commercial,43.330331079000004
S12000006,2016,Count,GWh,Coal,Public Sector,0.9472638838
S12000006,2016,Count,GWh,Coal,Rail,0
S12000006,2016,Count,GWh,Coal,All,80.541338704
S12000006,2016,Count,GWh,Electricity,Domestic,331.6715772
S12000006,2016,Count,GWh,Electricity,Industrial & Commercial,515.2450001
S12000006,2016,Count,GWh,Electricity,All,846.9165773
S12000006,2016,Count,GWh,Gas,Domestic,594.3230767
S12000006,2016,Count,GWh,Gas,Industrial & Commercial,584.9753510999999
S12000006,2016,Count,GWh,Gas,All,1179.298428
S12000006,2016,Count,GWh,Manufactured fuels,Domestic,18.254791922
S12000006,2016,Count,GWh,Manufactured fuels,Industrial & Commercial,0.3836673151
S12000006,2016,Count,GWh,Manufactured fuels,All,18.638459237
S12000006,2016,Count,GWh,Petroleum products,Agriculture,520.15829664
S12000006,2016,Count,GWh,Petroleum products,Domestic,260.35214472
S12000006,2016,Count,GWh,Petroleum products,Industrial & Commercial,212.45171365480002
S12000006,2016,Count,GWh,Petroleum products,Public Sector,1.5071385617
S12000006,2016,Count,GWh,Petroleum products,Rail,46.952502825
S12000006,2016,Count,GWh,Petroleum products,Road transport,2016.2857952
S12000006,2016,Count,GWh,Petroleum products,All,3057.7075916
S12000006,2017,Count,GWh,All,All,5406.3090492
S12000006,2017,Count,GWh,Bioenergy & wastes,Domestic,69.983792676
S12000006,2017,Count,GWh,Bioenergy & wastes,All,73.827716249
S12000006,2017,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,3.8439235723999996
S12000006,2017,Count,GWh,Coal,Agriculture,0
S12000006,2017,Count,GWh,Coal,Domestic,35.339858693
S12000006,2017,Count,GWh,Coal,Industrial & Commercial,35.5977384048
S12000006,2017,Count,GWh,Coal,Public Sector,1.1929611362
S12000006,2017,Count,GWh,Coal,Rail,0
S12000006,2017,Count,GWh,Coal,All,72.130558234
S12000006,2017,Count,GWh,Electricity,Domestic,329.0340193
S12000006,2017,Count,GWh,Electricity,Industrial & Commercial,521.0511869
S12000006,2017,Count,GWh,Electricity,All,850.0852062
S12000006,2017,Count,GWh,Gas,Domestic,618.5556604
S12000006,2017,Count,GWh,Gas,Industrial & Commercial,583.9908296
S12000006,2017,Count,GWh,Gas,All,1202.54649
S12000006,2017,Count,GWh,Manufactured fuels,Domestic,19.345872409
S12000006,2017,Count,GWh,Manufactured fuels,Industrial & Commercial,0.4758148406
S12000006,2017,Count,GWh,Manufactured fuels,All,19.82168725
S12000006,2017,Count,GWh,Petroleum products,Agriculture,525.41135156
S12000006,2017,Count,GWh,Petroleum products,Domestic,255.35572204
S12000006,2017,Count,GWh,Petroleum products,Industrial & Commercial,230.0696227782
S12000006,2017,Count,GWh,Petroleum products,Public Sector,1.4506334275
S12000006,2017,Count,GWh,Petroleum products,Rail,46.026970608
S12000006,2017,Count,GWh,Petroleum products,Road transport,2129.5830909
S12000006,2017,Count,GWh,Petroleum products,All,3187.8973913
S12000006,2018,Count,GWh,All,All,5297.9055997
S12000006,2018,Count,GWh,Bioenergy & wastes,Domestic,76.466877038
S12000006,2018,Count,GWh,Bioenergy & wastes,All,76.466877038
S12000006,2018,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,0
S12000006,2018,Count,GWh,Coal,Agriculture,0
S12000006,2018,Count,GWh,Coal,Domestic,34.197652028
S12000006,2018,Count,GWh,Coal,Industrial & Commercial,28.2671825378
S12000006,2018,Count,GWh,Coal,Public Sector,1.2922315249
S12000006,2018,Count,GWh,Coal,Rail,0
S12000006,2018,Count,GWh,Coal,All,63.75706609
S12000006,2018,Count,GWh,Electricity,Domestic,314.7960318
S12000006,2018,Count,GWh,Electricity,Industrial & Commercial,534.1815946
S12000006,2018,Count,GWh,Electricity,All,848.9776264
S12000006,2018,Count,GWh,Gas,Domestic,646.9677249
S12000006,2018,Count,GWh,Gas,Industrial & Commercial,540.5395556
S12000006,2018,Count,GWh,Gas,All,1187.507281
S12000006,2018,Count,GWh,Manufactured fuels,Domestic,19.450673433
S12000006,2018,Count,GWh,Manufactured fuels,Industrial & Commercial,0.4320681769
S12000006,2018,Count,GWh,Manufactured fuels,All,19.88274161
S12000006,2018,Count,GWh,Petroleum products,Agriculture,524.43159128
S12000006,2018,Count,GWh,Petroleum products,Domestic,256.14499117
S12000006,2018,Count,GWh,Petroleum products,Industrial & Commercial,219.588157285
S12000006,2018,Count,GWh,Petroleum products,Public Sector,1.5778058958
S12000006,2018,Count,GWh,Petroleum products,Rail,38.332841821
S12000006,2018,Count,GWh,Petroleum products,Road transport,2061.2386201
S12000006,2018,Count,GWh,Petroleum products,All,3101.3140076
S12000008,2005,Count,GWh,All,All,3417.4739156
S12000008,2005,Count,GWh,Bioenergy & wastes,Domestic,10.971502573
S12000008,2005,Count,GWh,Bioenergy & wastes,All,167.20119091
S12000008,2005,Count,GWh,Bioenergy & Wastes,Industrial & Commercial,156.22968838
S12000008,2005,Count,GWh,Coal,Agriculture,0.2104835546
